Timestamp	BM2:TEL? 8,DATA: Time (s)	BM2:TEL? 8,DATA: Data	BM2:TEL? 9,DATA: Time (s)	BM2:TEL? 9,DATA: Data	BM2:TEL? 10,DATA: Time (s)	BM2:TEL? 10,DATA: Data	BM2:TEL? 11,DATA: Time (s)	BM2:TEL? 11,DATA: Data	BM2:TEL? 13,DATA: Time (s)	BM2:TEL? 13,DATA: Data	BM2:TEL? 14,DATA: Time (s)	BM2:TEL? 14,DATA: Data	BM2:TEL? 15,DATA: Time (s)	BM2:TEL? 15,DATA: Data	BM2:TEL? 16,DATA: Time (s)	BM2:TEL? 16,DATA: Data	BM2:TEL? 17,DATA: Time (s)	BM2:TEL? 17,DATA: Data	BM2:TEL? 18,DATA: Time (s)	BM2:TEL? 18,DATA: Data	BM2:TEL? 19,DATA: Time (s)	BM2:TEL? 19,DATA: Data	BM2:TEL? 20,DATA: Time (s)	BM2:TEL? 20,DATA: Data	BM2:TEL? 21,DATA: Time (s)	BM2:TEL? 21,DATA: Data	BM2:TEL? 22,DATA: Time (s)	BM2:TEL? 22,DATA: Data	BM2:TEL? 23,DATA: Time (s)	BM2:TEL? 23,DATA: Data	BM2:TEL? 24,DATA: Time (s)	BM2:TEL? 24,DATA: Data	BM2:TEL? 25,DATA: Time (s)	BM2:TEL? 25,DATA: Data	BM2:TEL? 48,DATA: Time (s)	BM2:TEL? 48,DATA: Data	BM2:TEL? 49,DATA: Time (s)	BM2:TEL? 49,DATA: Data	BM2:TEL? 50,DATA: Time (s)	BM2:TEL? 50,DATA: Data	BM2:TEL? 51,DATA: Time (s)	BM2:TEL? 51,DATA: Data	BM2:TEL? 52,DATA: Time (s)	BM2:TEL? 52,DATA: Data	BM2:TEL? 53,DATA: Time (s)	BM2:TEL? 53,DATA: Data	BM2:TEL? 54,DATA: Time (s)	BM2:TEL? 54,DATA: Data	BM2:TEL? 55,DATA: Time (s)	BM2:TEL? 55,DATA: Data	BM2:TEL? 56,DATA: Time (s)	BM2:TEL? 56,DATA: Data	BM2:TEL? 57,DATA: Time (s)	BM2:TEL? 57,DATA: Data	BM2:TEL? 58,DATA: Time (s)	BM2:TEL? 58,DATA: Data	BM2:TEL? 60,DATA: Time (s)	BM2:TEL? 60,DATA: Data	BM2:TEL? 61,DATA: Time (s)	BM2:TEL? 61,DATA: Data	BM2:TEL? 62,DATA: Time (s)	BM2:TEL? 62,DATA: Data	BM2:TEL? 63,DATA: Time (s)	BM2:TEL? 63,DATA: Data	BM2:TEL? 80,DATA: Time (s)	BM2:TEL? 80,DATA: Data	BM2:TEL? 81,DATA: Time (s)	BM2:TEL? 81,DATA: Data	BM2:TEL? 82,DATA: Time (s)	BM2:TEL? 82,DATA: Data	BM2:TEL? 83,DATA: Time (s)	BM2:TEL? 83,DATA: Data	BM2:TEL? 84,DATA: Time (s)	BM2:TEL? 84,DATA: Data	BM2:TEL? 85,DATA: Time (s)	BM2:TEL? 85,DATA: Data	BM2:TEL? 90,DATA: Time (s)	BM2:TEL? 90,DATA: Data	BM2:TEL? 93,DATA: Time (s)	BM2:TEL? 93,DATA: Data	BM2:TEL? 94,DATA: Time (s)	BM2:TEL? 94,DATA: Data	BM2:TEL? 95,DATA: Time (s)	BM2:TEL? 95,DATA: Data	BM2:TEL? 104,DATA: Time (s)	BM2:TEL? 104,DATA: Data	BM2:TEL? 105,DATA: Time (s)	BM2:TEL? 105,DATA: Data	BM2:TEL? 106,DATA: Time (s)	BM2:TEL? 106,DATA: Data	BM2:TEL? 107,DATA: Time (s)	BM2:TEL? 107,DATA: Data	BM2:TEL? 114,DATA: Time (s)	BM2:TEL? 114,DATA: Data
00:01:58:54.37	7134.37	2978	7134.59	7008	7134.79	-48	7135.02	-48	7135.24	24591	7135.46	13	7135.67	245	7135.89	52	7136.09	191	7136.3	2239	7136.52	65535	7136.73	6800	7136.94	8400	7137.15	C0 00	7137.35	0	7137.57	10178	7137.79	8400	7137.99	2972	7138.2	2985	7138.4	4282	7138.61	4282	7138.81	02	7139.02		7139.22	00 00 00 00	7139.43	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7139.64	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7139.84	00 00	7140.06	00 00 00 00 00 00 00 00	7140.28	4000	7140.5	4000	7140.7	4000	7140.91	4000	7141.11	00 00	7141.32	00 00	7141.52	00 00	7141.73	00 00	7141.93	45 80	7142.14	00 04	7142.34	2048	7142.55	7008	7142.75	2972	7142.96	2985	7143.16	00 00	7143.38	00 00	7143.59	00 00	7143.81	00 00	7144.02	04 00
00:01:59:04.44	7144.44	2978	7144.66	7008	7144.86	-48	7145.08	-48	7145.28	24591	7145.49	13	7145.69	245	7145.91	52	7146.12	191	7146.33	2239	7146.54	65535	7146.75	6800	7146.96	8400	7147.17	C0 00	7147.38	0	7147.59	10178	7147.8	8400	7148.01	2972	7148.22	2985	7148.43	4282	7148.64	4282	7148.84	02	7149.05		7149.26	00 00 00 00	7149.48	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7149.7	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7149.91	00 00	7150.12	00 00 00 00 00 00 00 00	7150.33	4000	7150.54	4000	7150.76	4000	7150.97	4000	7151.18	00 00	7151.39	00 00	7151.6	00 00	7151.81	00 00	7152.02	45 80	7152.23	00 04	7152.44	2048	7152.65	7008	7152.86	2972	7153.07	2985	7153.28	00 00	7153.49	00 00	7153.71	00 00	7153.92	00 00	7154.14	04 00
00:01:59:14.46	7154.46	2978	7154.67	7008	7154.87	-47	7155.08	-48	7155.3	24591	7155.51	13	7155.72	245	7155.93	52	7156.15	191	7156.36	2239	7156.57	65535	7156.78	6800	7156.99	8400	7157.19	C0 00	7157.4	0	7157.61	10178	7157.82	8400	7158.02	2972	7158.23	2985	7158.44	4282	7158.66	4282	7158.86	02	7159.08		7159.29	00 00 00 00	7159.51	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7159.72	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7159.94	00 00	7160.15	00 00 00 00 00 00 00 00	7160.35	4000	7160.57	4000	7160.79	4000	7161.0	4000	7161.21	00 00	7161.42	00 00	7161.63	00 00	7161.84	00 00	7162.04	45 80	7162.25	00 04	7162.45	2048	7162.67	7008	7162.88	2972	7163.09	2985	7163.3	00 00	7163.51	00 00	7163.72	00 00	7163.93	00 00	7164.13	04 00
00:01:59:24.54	7164.54	2978	7164.75	7009	7164.95	-48	7165.16	-48	7165.37	24847	7165.57	13	7165.78	245	7165.99	52	7166.21	191	7166.42	2239	7166.62	65535	7166.83	6800	7167.03	8400	7167.25	C0 00	7167.45	0	7167.65	10178	7167.87	8400	7168.07	2972	7168.28	2985	7168.48	4282	7168.7	4282	7168.9	02	7169.11		7169.32	00 00 00 00	7169.54	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7169.75	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7169.98	00 00	7170.19	00 00 00 00 00 00 00 00	7170.41	4000	7170.62	4000	7170.82	4000	7171.03	4000	7171.24	00 00	7171.45	00 00	7171.66	00 00	7171.87	00 00	7172.07	45 80	7172.28	00 04	7172.5	2048	7172.71	7008	7172.92	2972	7173.14	2985	7173.35	00 00	7173.57	00 00	7173.77	00 00	7173.98	00 00	7174.19	04 00
00:01:59:34.62	7174.62	2978	7174.83	7008	7175.05	-47	7175.25	-48	7175.47	24591	7175.67	13	7175.87	245	7176.08	52	7176.29	3	7176.5	2307	7176.71	65535	7176.92	6800	7177.13	8400	7177.35	C0 00	7177.56	0	7177.78	10178	7178.0	8400	7178.2	2972	7178.41	2985	7178.62	4282	7178.83	4282	7179.05	02	7179.26		7179.47	00 00 00 00	7179.68	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7179.89	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7180.11	00 00	7180.32	00 00 00 00 00 00 00 00	7180.53	4000	7180.74	4000	7180.95	4000	7181.15	4000	7181.36	00 00	7181.58	00 00	7181.79	00 00	7182.0	00 00	7182.21	45 80	7182.43	00 04	7182.64	2048	7182.85	7008	7183.06	2972	7183.28	2985	7183.48	00 00	7183.7	00 00	7183.91	00 00	7184.12	00 00	7184.33	04 00
00:01:59:44.63	7184.63	2978	7184.84	7008	7185.06	-47	7185.28	-48	7185.49	24591	7185.7	13	7185.91	244	7186.12	52	7186.33	190	7186.54	2238	7186.74	65535	7186.95	6800	7187.16	8400	7187.37	C0 00	7187.59	0	7187.79	10178	7188.01	8400	7188.22	2972	7188.43	2985	7188.64	4282	7188.85	4282	7189.07	02	7189.28		7189.48	00 00 00 00	7189.69	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7189.9	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7190.11	00 00	7190.31	00 00 00 00 00 00 00 00	7190.52	4000	7190.73	4000	7190.94	4000	7191.16	4000	7191.37	00 00	7191.59	00 00	7191.79	00 00	7192.0	00 00	7192.21	45 80	7192.41	00 04	7192.63	2048	7192.83	7008	7193.05	2972	7193.26	2985	7193.47	00 00	7193.68	00 00	7193.88	00 00	7194.09	00 00	7194.3	04 00
00:01:59:54.71	7194.71	2978	7194.93	7008	7195.13	-48	7195.35	-48	7195.55	24591	7195.77	13	7195.99	244	7196.19	52	7196.42	190	7196.62	2238	7196.83	65535	7197.05	6800	7197.26	8400	7197.48	C0 00	7197.69	0	7197.89	10178	7198.1	8400	7198.31	2972	7198.53	2985	7198.74	4282	7198.94	4282	7199.16	02	7199.37		7199.59	00 00 00 00	7199.8	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7200.01	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7200.23	00 00	7200.43	00 00 00 00 00 00 00 00	7200.66	4000	7200.86	4000	7201.07	4000	7201.28	4000	7201.49	00 00	7201.71	00 00	7201.92	00 00	7202.14	00 00	7202.35	45 80	7202.56	00 04	7202.77	2047	7202.98	7008	7203.19	2972	7203.4	2985	7203.61	00 00	7203.83	00 00	7204.04	00 00	7204.25	00 00	7204.46	04 00
00:02:00:04.78	7204.78	2978	7205.0	7008	7205.21	-48	7205.43	-48	7205.64	24591	7205.84	13	7206.05	244	7206.26	52	7206.48	190	7206.69	2238	7206.9	65535	7207.11	6800	7207.32	8400	7207.53	C0 00	7207.73	0	7207.94	10178	7208.16	8400	7208.36	2972	7208.57	2985	7208.78	4282	7208.99	4282	7209.2	02	7209.41		7209.61	00 00 00 00	7209.82	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7210.03	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7210.24	00 00	7210.44	00 00 00 00 00 00 00 00	7210.66	4000	7210.86	4000	7211.07	4000	7211.28	4000	7211.5	00 00	7211.7	00 00	7211.91	00 00	7212.11	00 00	7212.32	45 80	7212.54	00 04	7212.74	2047	7212.95	7008	7213.16	2972	7213.37	2985	7213.58	00 00	7213.79	00 00	7214.0	00 00	7214.2	00 00	7214.41	04 00
00:02:00:14.83	7214.83	2978	7215.05	7008	7215.25	-48	7215.46	-48	7215.67	24591	7215.88	13	7216.08	244	7216.29	52	7216.51	1	7216.72	2238	7216.94	65535	7217.15	6800	7217.35	8400	7217.57	C0 00	7217.77	0	7217.99	10178	7218.19	8400	7218.41	2972	7218.62	2985	7218.83	4282	7219.04	4282	7219.24	02	7219.46		7219.67	00 00 00 00	7219.89	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7220.1	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7220.31	00 00	7220.53	00 00 00 00 00 00 00 00	7220.73	4000	7220.94	4000	7221.15	4000	7221.36	4000	7221.56	00 00	7221.77	00 00	7221.97	00 00	7222.18	00 00	7222.39	45 80	7222.59	00 04	7222.8	2047	7223.01	7008	7223.21	2972	7223.43	2985	7223.64	00 00	7223.86	00 00	7224.07	00 00	7224.27	00 00	7224.49	04 00
00:02:00:24.90	7224.9	2978	7225.1	7008	7225.31	-47	7225.52	-48	7225.73	24591	7225.94	13	7226.15	244	7226.35	52	7226.56	190	7226.78	2238	7226.99	65535	7227.21	6800	7227.42	8400	7227.63	C0 00	7227.84	0	7228.04	10178	7228.26	8400	7228.47	2972	7228.69	2985	7228.9	4282	7229.11	4282	7229.32	02	7229.53		7229.74	00 00 00 00	7229.95	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7230.15	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7230.36	00 00	7230.57	00 00 00 00 00 00 00 00	7230.79	4000	7231.0	4000	7231.2	4000	7231.42	4000	7231.63	00 00	7231.85	00 00	7232.07	00 00	7232.29	00 00	7232.51	45 80	7232.72	00 04	7232.94	2047	7233.15	7008	7233.36	2972	7233.58	2985	7233.8	00 00	7234.01	00 00	7234.23	00 00	7234.45	00 00	7234.66	04 00
00:02:00:34.97	7234.97	2978	7235.19	7008	7235.41	-47	7235.63	-48	7235.85	24591	7236.06	13	7236.27	244	7236.48	52	7236.7	190	7236.91	2238	7237.12	65535	7237.33	6800	7237.54	8400	7237.75	C0 00	7237.97	0	7238.18	10178	7238.4	8400	7238.6	2972	7238.82	2985	7239.04	4282	7239.26	4282	7239.47	02	7239.69		7239.9	00 00 00 00	7240.12	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7240.33	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7240.55	00 00	7240.75	00 00 00 00 00 00 00 00	7240.97	4000	7241.18	4000	7241.4	4000	7241.61	4000	7241.82	00 00	7242.04	00 00	7242.25	00 00	7242.46	00 00	7242.67	45 80	7242.89	00 04	7243.11	2048	7243.33	7008	7243.54	2972	7243.75	2985	7243.96	00 00	7244.18	00 00	7244.4	00 00	7244.62	00 00	7244.84	04 00
00:02:00:45.05	7245.05	2978	7245.26	7008	7245.48	-48	7245.69	-48	7245.91	24591	7246.13	13	7246.34	244	7246.55	52	7246.77	190	7246.99	2238	7247.19	65535	7247.41	6800	7247.63	8400	7247.84	C0 00	7248.06	0	7248.28	10178	7248.49	8400	7248.69	2972	7248.91	2985	7249.12	4282	7249.35	4282	7249.56	02	7249.77		7249.98	00 00 00 00	7250.19	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7250.41	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7250.62	00 00	7250.83	00 00 00 00 00 00 00 00	7251.04	4000	7251.26	4000	7251.47	4000	7251.68	4000	7251.9	00 00	7252.12	00 00	7252.34	00 00	7252.55	00 00	7252.76	45 80	7252.97	00 04	7253.19	2047	7253.41	7008	7253.63	2972	7253.84	2985	7254.06	00 00	7254.28	00 00	7254.49	00 00	7254.71	00 00	7254.93	04 00
00:02:00:55.13	7255.13	2978	7255.35	7008	7255.56	-47	7255.77	-48	7255.99	24591	7256.19	13	7256.42	244	7256.63	52	7256.84	190	7257.05	2238	7257.27	65535	7257.48	6800	7257.69	8400	7257.9	C0 00	7258.11	0	7258.33	10178	7258.55	8400	7258.76	2972	7258.98	2985	7259.18	4282	7259.4	4282	7259.6	02	7259.81		7260.02	00 00 00 00	7260.23	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7260.44	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7260.65	00 00	7260.87	00 00 00 00 00 00 00 00	7261.08	4000	7261.3	4000	7261.51	4000	7261.73	4000	7261.95	00 00	7262.17	00 00	7262.37	00 00	7262.58	00 00	7262.78	45 80	7263.0	00 04	7263.21	2047	7263.43	7008	7263.65	2972	7263.88	2985	7264.09	00 00	7264.29	00 00	7264.51	00 00	7264.72	00 00	7264.95	04 00
00:02:01:05.16	7265.16	2978	7265.38	7008	7265.6	-47	7265.82	-48	7266.04	24591	7266.25	13	7266.47	243	7266.69	52	7266.91	188	7267.12	2236	7267.34	65535	7267.56	6800	7267.78	8400	7268.0	C0 00	7268.21	0	7268.41	10178	7268.62	8400	7268.85	2972	7269.07	2985	7269.28	4282	7269.5	4282	7269.72	02	7269.94		7270.16	00 00 00 00	7270.36	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7270.59	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7270.81	00 00	7271.03	00 00 00 00 00 00 00 00	7271.25	4000	7271.47	4000	7271.68	4000	7271.91	4000	7272.13	00 00	7272.36	00 00	7272.58	00 00	7272.81	00 00	7273.03	45 80	7273.25	00 04	7273.47	2048	7273.68	7008	7273.89	2972	7274.11	2985	7274.32	00 00	7274.54	00 00	7274.75	00 00	7274.97	00 00	7275.19	04 00
00:02:01:15.41	7275.41	2978	7275.63	7008	7275.84	-48	7276.05	-48	7276.27	24591	7276.48	13	7276.71	243	7276.92	52	7277.14	0	7277.35	2236	7277.56	65535	7277.76	6800	7277.98	8400	7278.19	C0 00	7278.41	0	7278.63	10178	7278.85	8400	7279.07	2972	7279.29	2985	7279.51	4282	7279.73	4282	7279.95	02	7280.17		7280.38	00 00 00 00	7280.6	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7280.81	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7281.04	00 00	7281.25	00 00 00 00 00 00 00 00	7281.45	4000	7281.67	4000	7281.88	4000	7282.1	4000	7282.31	00 00	7282.52	00 00	7282.74	00 00	7282.95	00 00	7283.17	45 80	7283.39	00 04	7283.61	2048	7283.82	7008	7284.04	2972	7284.26	2985	7284.48	00 00	7284.7	00 00	7284.91	00 00	7285.13	00 00	7285.35	04 00
00:02:01:25.56	7285.56	2978	7285.77	7008	7285.99	-48	7286.2	-48	7286.41	24591	7286.63	13	7286.84	243	7287.06	52	7287.28	0	7287.49	2236	7287.71	65535	7287.92	6800	7288.14	8400	7288.35	C0 00	7288.57	0	7288.78	10178	7288.99	8400	7289.21	2972	7289.41	2985	7289.63	4282	7289.84	4282	7290.06	02	7290.27		7290.49	00 00 00 00	7290.71	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7290.92	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7291.14	00 00	7291.36	00 00 00 00 00 00 00 00	7291.57	4000	7291.78	4000	7292.0	4000	7292.21	4000	7292.42	00 00	7292.64	00 00	7292.85	00 00	7293.07	00 00	7293.28	45 80	7293.5	00 04	7293.71	2047	7293.92	7009	7294.14	2972	7294.36	2985	7294.58	00 00	7294.79	00 00	7295.0	00 00	7295.22	00 00	7295.43	04 00
00:02:01:35.65	7295.65	2978	7295.86	7008	7296.07	-48	7296.28	-48	7296.5	24591	7296.72	13	7296.92	243	7297.14	52	7297.35	0	7297.57	2236	7297.79	65535	7298.0	6800	7298.21	8400	7298.43	C0 00	7298.65	0	7298.87	10178	7299.08	8400	7299.3	2972	7299.52	2985	7299.73	4282	7299.95	4282	7300.17	02	7300.38		7300.6	00 00 00 00	7300.81	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7301.03	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7301.24	00 00	7301.45	00 00 00 00 00 00 00 00	7301.67	4000	7301.87	4000	7302.09	4000	7302.3	4000	7302.52	00 00	7302.74	00 00	7302.96	00 00	7303.18	00 00	7303.39	45 80	7303.61	00 04	7303.82	2047	7304.04	7008	7304.26	2972	7304.46	2985	7304.67	00 00	7304.87	00 00	7305.08	00 00	7305.28	00 00	7305.49	04 00
00:02:01:45.69	7305.69	2978	7305.9	7008	7306.1	-48	7306.3	-48	7306.51	24591	7306.71	13	7306.92	243	7307.12	52	7307.33	188	7307.53	2236	7307.74	65535	7307.94	6800	7308.15	8400	7308.35	C0 00	7308.56	0	7308.76	10178	7308.97	8400	7309.17	2972	7309.38	2985	7309.58	4282	7309.79	4282	7309.99	02	7310.2		7310.4	00 00 00 00	7310.61	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7310.81	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7311.02	00 00	7311.23	00 00 00 00 00 00 00 00	7311.43	4000	7311.64	4000	7311.84	4000	7312.05	4000	7312.25	00 00	7312.46	00 00	7312.66	00 00	7312.87	00 00	7313.07	45 80	7313.28	00 04	7313.48	2048	7313.69	7008	7313.89	2972	7314.1	2985	7314.3	00 00	7314.51	00 00	7314.71	00 00	7314.92	00 00	7315.12	04 00
00:02:01:55.73	7315.73	2978	7315.93	7009	7316.14	-48	7316.35	-48	7316.55	24847	7316.76	13	7316.96	243	7317.17	52	7317.37	188	7317.58	2236	7317.78	65535	7317.99	6800	7318.19	8400	7318.39	C0 00	7318.6	0	7318.8	10178	7319.01	8400	7319.21	2972	7319.42	2985	7319.62	4282	7319.83	4282	7320.03	02	7320.24		7320.45	00 00 00 00	7320.65	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7320.86	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7321.07	00 00	7321.27	00 00 00 00 00 00 00 00	7321.48	4000	7321.68	4000	7321.89	4000	7322.09	4000	7322.3	00 00	7322.5	00 00	7322.71	00 00	7322.91	00 00	7323.12	45 80	7323.32	00 04	7323.53	2048	7323.73	7008	7323.94	2972	7324.14	2985	7324.34	00 00	7324.55	00 00	7324.75	00 00	7324.96	00 00	7325.17	04 00
00:02:02:05.77	7325.77	2978	7325.98	7009	7326.18	-48	7326.39	-48	7326.59	24847	7326.8	13	7327.0	243	7327.21	52	7327.41	188	7327.62	2236	7327.82	65535	7328.03	6800	7328.23	8400	7328.44	C0 00	7328.64	0	7328.85	10178	7329.05	8400	7329.26	2972	7329.46	2985	7329.67	4282	7329.87	4282	7330.07	02	7330.28		7330.48	00 00 00 00	7330.69	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7330.9	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7331.11	00 00	7331.31	00 00 00 00 00 00 00 00	7331.52	4000	7331.72	4000	7331.93	4000	7332.14	4000	7332.34	00 00	7332.54	00 00	7332.75	00 00	7332.95	00 00	7333.16	45 80	7333.36	00 04	7333.56	2048	7333.77	7008	7333.97	2972	7334.18	2985	7334.38	00 00	7334.59	00 00	7334.8	00 00	7335.0	00 00	7335.2	04 00
00:02:02:15.81	7335.81	2978	7336.02	7008	7336.22	-48	7336.43	-48	7336.63	24591	7336.84	13	7337.04	243	7337.25	52	7337.45	0	7337.66	2236	7337.86	65535	7338.07	6800	7338.27	8400	7338.48	C0 00	7338.68	0	7338.89	10178	7339.09	8400	7339.32	2972	7339.58	2985	7339.79	4282	7339.99	4282	7340.2	02	7340.4		7340.61	00 00 00 00	7340.81	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7341.02	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7341.23	00 00	7341.43	00 00 00 00 00 00 00 00	7341.64	4000	7341.84	4000	7342.05	4000	7342.25	4000	7342.46	00 00	7342.66	00 00	7342.87	00 00	7343.07	00 00	7343.28	45 80	7343.48	00 04	7343.69	2047	7343.89	7008	7344.1	2972	7344.3	2985	7344.51	00 00	7344.71	00 00	7344.92	00 00	7345.12	00 00	7345.33	04 00
00:02:02:25.84	7345.84	2978	7346.04	7008	7346.25	-47	7346.45	-48	7346.66	24591	7346.86	13	7347.07	243	7347.27	52	7347.48	188	7347.68	2236	7347.89	65535	7348.09	6800	7348.3	8400	7348.5	C0 00	7348.71	0	7348.91	10178	7349.12	8400	7349.32	2972	7349.53	2985	7349.73	4282	7349.93	4282	7350.14	02	7350.34		7350.55	00 00 00 00	7350.75	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7350.96	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7351.17	00 00	7351.37	00 00 00 00 00 00 00 00	7351.58	4000	7351.79	4000	7351.99	4000	7352.19	4000	7352.4	00 00	7352.6	00 00	7352.81	00 00	7353.01	00 00	7353.22	45 80	7353.42	00 04	7353.63	2048	7353.83	7008	7354.04	2972	7354.24	2985	7354.45	00 00	7354.65	00 00	7354.86	00 00	7355.06	00 00	7355.27	04 00
